"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"628","P18_COMPU_Quiero_un_modelo_m_s_reciente_","57","23.7","23","19.2","34","28.1","0","NaN","27","27.3","11","20","9","18.8","7","25","3","27.3","0","NaN","15","23.4","22","27.2","14","20.9","6","20.7","16","28.1","1","3.4","3","10.3","13","27.1","15","35.7","9","25","21","21","13","30.2","3","18.8","20","24.4","0","NaN"
"629","P18_COMPU_Otra__Especificar","3","1.2","0","0","3","2.5","0","NaN","1","1","1","1.8","0","0","0","0","1","9.1","0","NaN","1","1.6","0","0","1","1.5","1","3.4","1","1.8","1","3.4","0","0","0","0","1","2.4","0","0","2","2","0","0","0","0","1","1.2","0","NaN"
"630","P18_COMPU_No_sabe___no_contest","3","1.2","3","2.5","0","0","0","NaN","2","2","0","0","0","0","1","3.6","0","0","0","NaN","1","1.6","0","0","1","1.5","1","3.4","0","0","0","0","1","3.4","0","0","1","2.4","1","2.8","2","2","0","0","0","0","1","1.2","0","NaN"
"631","Total","241","100","120","100","121","100","0","NaN","99","100","55","100","48","100","28","100","11","100","0","NaN","64","100","81","100","67","100","29","100","57","100","29","100","29","100","48","100","42","100","36","100","100","100","43","100","16","100","82","100","0","NaN"
"632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"633","P18a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"634","P18_A_CELULAR_El_precio","820","73.5","382","69.3","438","77.7","0","NaN","138","66","151","68.6","189","71.9","194","77.6","148","85.5","0","NaN","157","65.1","302","73.3","218","76.8","143","80.3","178","75.1","93","52","122","76.7","132","72.1","140","79.1","155","86.1","326","76","212","69.7","77","82.8","205","70.9","0","NaN"
"635","P18_A_CELULAR_Suficiente_capacidad_de_almace","564","50.6","270","49","294","52.1","0","NaN","122","58.4","126","57.3","138","52.5","118","47.2","60","34.7","0","NaN","144","59.8","218","52.9","133","46.8","69","38.8","106","44.7","79","44.1","77","48.4","107","58.5","99","55.9","96","53.3","207","48.3","152","50","40","43","165","57.1","0","NaN"
"636","P18_A_CELULAR_Que_tome_buenas_fotos","588","52.7","309","56.1","279","49.5","0","NaN","122","58.4","125","56.8","127","48.3","128","51.2","86","49.7","0","NaN","164","68","221","53.6","140","49.3","63","35.4","96","40.5","103","57.5","84","52.8","98","53.6","98","55.4","109","60.6","208","48.5","156","51.3","49","52.7","175","60.6","0","NaN"
"637","P18_A_CELULAR_Resoluci_n_de_la_pantalla","515","46.2","248","45","267","47.3","0","NaN","120","57.4","114","51.8","118","44.9","103","41.2","60","34.7","0","NaN","126","52.3","196","47.6","130","45.8","63","35.4","82","34.6","70","39.1","73","45.9","97","53","101","57.1","92","51.1","190","44.3","140","46.1","42","45.2","143","49.5","0","NaN"
"638","P18_A_CELULAR_Que_sea_c_modo_para_cargar___n","447","40.1","197","35.8","250","44.3","0","NaN","101","48.3","86","39.1","109","41.4","90","36","61","35.3","0","NaN","87","36.1","164","39.8","124","43.7","72","40.4","77","32.5","45","25.1","81","50.9","74","40.4","58","32.8","112","62.2","176","41","111","36.5","42","45.2","118","40.8","0","NaN"
"639","P18_A_CELULAR_En_el_color___dise_o","426","38.2","222","40.3","204","36.2","0","NaN","103","49.3","88","40","99","37.6","82","32.8","54","31.2","0","NaN","108","44.8","173","42","86","30.3","59","33.1","77","32.5","55","30.7","57","35.8","67","36.6","63","35.6","107","59.4","151","35.2","117","38.5","41","44.1","117","40.5","0","NaN"
"640","P18_A_CELULAR_Que_sea_f_cil_de_usar","365","32.7","183","33.2","182","32.3","0","NaN","74","35.4","81","36.8","83","31.6","78","31.2","49","28.3","0","NaN","71","29.5","117","28.4","109","38.4","68","38.2","46","19.4","39","21.8","60","37.7","61","33.3","56","31.6","103","57.2","151","35.2","86","28.3","42","45.2","86","29.8","0","NaN"
"641","P18_A_CELULAR_Otra__Especificar","27","2.4","13","2.4","14","2.5","0","NaN","7","3.3","7","3.2","2","0.8","5","2","6","3.5","0","NaN","10","4.1","7","1.7","5","1.8","5","2.8","13","5.5","8","4.5","5","3.1","0","0","1","0.6","0","0","11","2.6","7","2.3","1","1.1","8","2.8","0","NaN"
"642","P18_A_CELULAR_No_sabe___no_contest","4","0.4","3","0.5","1","0.2","0","NaN","1","0.5","0","0","2","0.8","1","0.4","0","0","0","NaN","1","0.4","0","0","0","0","3","1.7","0","0","2","1.1","0","0","2","1.1","0","0","0","0","2","0.5","1","0.3","0","0","1","0.3","0","NaN"
"643","Total","1115","100","551","100","564","100","0","NaN","209","100","220","100","263","100","250","100","173","100","0","NaN","241","100","412","100","284","100","178","100","237","100","179","100","159","100","183","100","177","100","180","100","429","100","304","100","93","100","289","100","0","NaN"
"644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"645","P18a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"646","P18_A_TABLET_El_precio","87","71.9","48","77.4","39","66.1","0","NaN","20","55.6","20","76.9","26","81.2","14","73.7","7","87.5","0","NaN","18","58.1","34","73.9","27","79.4","8","80","11","45.8","4","44.4","5","55.6","16","94.1","27","77.1","24","88.9","39","70.9","22","78.6","7","100","19","61.3","0","NaN"
"647","P18_A_TABLET_Suficiente_capacidad_de_almace","61","50.4","30","48.4","31","52.5","0","NaN","19","52.8","15","57.7","12","37.5","12","63.2","3","37.5","0","NaN","10","32.3","27","58.7","19","55.9","5","50","13","54.2","5","55.6","3","33.3","8","47.1","21","60","11","40.7","30","54.5","14","50","4","57.1","13","41.9","0","NaN"
"648","P18_A_TABLET_Que_tome_buenas_fotos","39","32.2","20","32.3","19","32.2","0","NaN","9","25","9","34.6","10","31.2","6","31.6","5","62.5","0","NaN","6","19.4","15","32.6","14","41.2","4","40","4","16.7","3","33.3","1","11.1","5","29.4","18","51.4","8","29.6","23","41.8","11","39.3","2","28.6","3","9.7","0","NaN"
"649","P18_A_TABLET_Resoluci_n_de_la_pantalla","59","48.8","27","43.5","32","54.2","0","NaN","22","61.1","12","46.2","11","34.4","10","52.6","4","50","0","NaN","11","35.5","23","50","18","52.9","7","70","11","45.8","7","77.8","4","44.4","6","35.3","20","57.1","11","40.7","28","50.9","14","50","5","71.4","12","38.7","0","NaN"
"650","P18_A_TABLET_Que_sea_c_modo_para_cargar___n","43","35.5","21","33.9","22","37.3","0","NaN","18","50","7","26.9","6","18.8","8","42.1","4","50","0","NaN","6","19.4","19","41.3","12","35.3","6","60","6","25","3","33.3","4","44.4","4","23.5","13","37.1","13","48.1","21","38.2","12","42.9","2","28.6","8","25.8","0","NaN"
"651","P18_A_TABLET_En_el_color___dise_o","36","29.8","17","27.4","19","32.2","0","NaN","14","38.9","7","26.9","8","25","4","21.1","3","37.5","0","NaN","10","32.3","17","37","8","23.5","1","10","6","25","1","11.1","5","55.6","3","17.6","10","28.6","11","40.7","17","30.9","7","25","1","14.3","11","35.5","0","NaN"
"652","P18_A_TABLET_Que_sea_f_cil_de_usar","37","30.6","19","30.6","18","30.5","0","NaN","11","30.6","10","38.5","7","21.9","7","36.8","2","25","0","NaN","7","22.6","14","30.4","13","38.2","3","30","5","20.8","3","33.3","4","44.4","4","23.5","14","40","7","25.9","20","36.4","6","21.4","4","57.1","7","22.6","0","NaN"
"653","P18_A_TABLET_Otra__Especificar","1","0.8","0","0","1","1.7","0","NaN","1","2.8","0","0","0","0","0","0","0","0","0","NaN","1","3.2","0","0","0","0","0","0","1","4.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3.2","0","NaN"
"654","P18_A_TABLET_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"655","Total","121","100","62","100","59","100","0","NaN","36","100","26","100","32","100","19","100","8","100","0","NaN","31","100","46","100","34","100","10","100","24","100","9","100","9","100","17","100","35","100","27","100","55","100","28","100","7","100","31","100","0","NaN"
"656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"657","P18a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"658","P18_A_COMPU_El_precio","185","76.8","89","74.2","96","79.3","0","NaN","75","75.8","44","80","36","75","21","75","9","81.8","0","NaN","50","78.1","63","77.8","49","73.1","23","79.3","45","78.9","20","69","21","72.4","34","70.8","33","78.6","32","88.9","75","75","34","79.1","15","93.8","61","74.4","0","NaN"
"659","P18_A_COMPU_Suficiente_capacidad_de_almace","164","68","83","69.2","81","66.9","0","NaN","72","72.7","32","58.2","34","70.8","21","75","5","45.5","0","NaN","50","78.1","55","67.9","39","58.2","20","69","35","61.4","21","72.4","19","65.5","35","72.9","27","64.3","27","75","63","63","26","60.5","9","56.2","66","80.5","0","NaN"
"660","P18_A_COMPU_Que_tome_buenas_fotos","64","26.6","33","27.5","31","25.6","0","NaN","31","31.3","13","23.6","11","22.9","8","28.6","1","9.1","0","NaN","19","29.7","20","24.7","15","22.4","10","34.5","4","7","0","0","6","20.7","17","35.4","20","47.6","17","47.2","23","23","16","37.2","6","37.5","19","23.2","0","NaN"
"661","P18_A_COMPU_Resoluci_n_de_la_pantalla","109","45.2","50","41.7","59","48.8","0","NaN","50","50.5","26","47.3","15","31.2","13","46.4","5","45.5","0","NaN","33","51.6","37","45.7","26","38.8","13","44.8","12","21.1","8","27.6","15","51.7","22","45.8","26","61.9","26","72.2","40","40","23","53.5","6","37.5","40","48.8","0","NaN"
"662","P18_A_COMPU_Que_sea_c_modo_para_cargar___n","79","32.8","40","33.3","39","32.2","0","NaN","38","38.4","15","27.3","15","31.2","9","32.1","2","18.2","0","NaN","22","34.4","25","30.9","20","29.9","12","41.4","5","8.8","4","13.8","9","31","17","35.4","20","47.6","24","66.7","33","33","13","30.2","6","37.5","27","32.9","0","NaN"
"663","P18_A_COMPU_En_el_color___dise_o","82","34","46","38.3","36","29.8","0","NaN","44","44.4","14","25.5","11","22.9","9","32.1","4","36.4","0","NaN","27","42.2","24","29.6","22","32.8","9","31","11","19.3","7","24.1","12","41.4","13","27.1","15","35.7","24","66.7","30","30","15","34.9","4","25","33","40.2","0","NaN"
"664","P18_A_COMPU_Que_sea_f_cil_de_usar","83","34.4","39","32.5","44","36.4","0","NaN","37","37.4","20","36.4","13","27.1","9","32.1","4","36.4","0","NaN","18","28.1","27","33.3","28","41.8","10","34.5","6","10.5","12","41.4","9","31","14","29.2","23","54.8","19","52.8","39","39","14","32.6","10","62.5","20","24.4","0","NaN"
"665","P18_A_COMPU_Otra__Especificar","11","4.6","3","2.5","8","6.6","0","NaN","4","4","2","3.6","1","2.1","3","10.7","1","9.1","0","NaN","5","7.8","1","1.2","4","6","1","3.4","6","10.5","2","6.9","1","3.4","1","2.1","0","0","1","2.8","3","3","2","4.7","1","6.2","5","6.1","0","NaN"
"666","P18_A_COMPU_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"667","Total","241","100","120","100","121","100","0","NaN","99","100","55","100","48","100","28","100","11","100","0","NaN","64","100","81","100","67","100","29","100","57","100","29","100","29","100","48","100","42","100","36","100","100","100","43","100","16","100","82","100","0","NaN"
"668",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"669","P18b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"670","Lo vendería","624","56","304","55.2","320","56.7","0","NaN","117","56","133","60.5","158","60.1","134","53.6","82","47.4","0","NaN","154","63.9","269","65.3","138","48.6","63","35.4","172","72.6","86","48","96","60.4","111","60.7","75","42.4","84","46.7","201","46.9","194","63.8","41","44.1","188","65.1","0","NaN"
"671","Lo regalaría","491","44","247","44.8","244","43.3","0","NaN","92","44","87","39.5","105","39.9","116","46.4","91","52.6","0","NaN","87","36.1","143","34.7","146","51.4","115","64.6","65","27.4","93","52","63","39.6","72","39.3","102","57.6","96","53.3","228","53.1","110","36.2","52","55.9","101","34.9","0","NaN"
"672","Total","1115","100","551","100","564","100","0","NaN","209","100","220","100","263","100","250","100","173","100","0","NaN","241","100","412","100","284","100","178","100","237","100","179","100","159","100","183","100","177","100","180","100","429","100","304","100","93","100","289","100","0","NaN"
"673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"674","P18b2_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"675","Familiar","475","42.6","238","43.2","237","42","0","NaN","86","41.1","87","39.5","107","40.7","120","48","75","43.4","0","NaN","84","34.9","144","35","151","53.2","96","53.9","69","29.1","98","54.7","62","39","67","36.6","99","55.9","80","44.4","227","52.9","116","38.2","45","48.4","87","30.1","0","NaN"
"676","Amigo","316","28.3","153","27.8","163","28.9","0","NaN","53","25.4","58","26.4","67","25.5","74","29.6","64","37","0","NaN","73","30.3","131","31.8","68","23.9","44","24.7","95","40.1","26","14.5","43","27","53","29","39","22","60","33.3","92","21.4","98","32.2","15","16.1","111","38.4","0","NaN"
"677","Otro","324","29.1","160","29","164","29.1","0","NaN","70","33.5","75","34.1","89","33.8","56","22.4","34","19.7","0","NaN","84","34.9","137","33.3","65","22.9","38","21.3","73","30.8","55","30.7","54","34","63","34.4","39","22","40","22.2","110","25.6","90","29.6","33","35.5","91","31.5","0","NaN"
"678","Total","1115","100","551","100","564","100","0","NaN","209","100","220","100","263","100","250","100","173","100","0","NaN","241","100","412","100","284","100","178","100","237","100","179","100","159","100","183","100","177","100","180","100","429","100","304","100","93","100","289","100","0","NaN"
"679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"680","P18b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"681","Lo vendería","75","62","39","62.9","36","61","0","NaN","20","55.6","18","69.2","20","62.5","11","57.9","6","75","0","NaN","17","54.8","37","80.4","16","47.1","5","50","15","62.5","7","77.8","7","77.8","9","52.9","21","60","16","59.3","31","56.4","22","78.6","5","71.4","17","54.8","0","NaN"
"682","Lo regalaría","46","38","23","37.1","23","39","0","NaN","16","44.4","8","30.8","12","37.5","8","42.1","2","25","0","NaN","14","45.2","9","19.6","18","52.9","5","50","9","37.5","2","22.2","2","22.2","8","47.1","14","40","11","40.7","24","43.6","6","21.4","2","28.6","14","45.2","0","NaN"
