"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"64","P10_quienUsaTABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"65","Rr_P10_1_TABLET_Yo","40","90.9","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"66","Rr_P10_1_TABLET_EsposoEsposa","6","13.6","0","0","0","0","0","NaN","0","0","1","9.1","1","12.5","1","9.1","0","NaN","0","NaN","0","0","0","0","0","0","1","25","1","8.3","0","0","0","0","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"67","Rr_P10_1_TABLET_PapaMama","5","11.4","0","0","0","0","0","NaN","1","7.1","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16.7","1","7.1","0","0","0","0","0","0","0","NaN"
"68","Rr_P10_1_TABLET_HijosHijas","4","9.1","1","4.2","0","0","0","NaN","0","0","1","9.1","0","0","1","9.1","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"69","Rr_P10_1_TABLET_Otro","2","4.5","1","4.2","1","5","0","NaN","1","7.1","0","0","1","12.5","0","0","0","NaN","0","NaN","1","7.7","1","5.9","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","1","16.7","1","7.1","0","0","0","0","1","6.2","0","NaN"
"70","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72","P10_quienUsaCOMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"73","Rr_P10_1_COMPU_Yo","13","72.2","0","0","0","0","0","NaN","0","0","0","0","0","0","1","50","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","1","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"74","Rr_P10_1_COMPU_EsposoEsposa","3","16.7","0","0","1","12.5","0","NaN","0","0","1","20","0","0","0","0","0","NaN","0","NaN","0","0","1","20","0","0","0","0","1","14.3","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","0","0","0","0","NaN"
"75","Rr_P10_1_COMPU_PapaMama","5","27.8","0","0","0","0","0","NaN","0","0","1","20","0","0","0","0","0","NaN","0","NaN","0","0","1","20","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"76","Rr_P10_1_COMPU_HijosHijas","3","16.7","1","10","0","0","0","NaN","0","0","1","20","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","1","100","0","0","0","NaN","0","NaN","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","NaN"
"77","Rr_P10_1_COMPU_Otro","2","11.1","1","10","1","12.5","0","NaN","1","12.5","0","0","0","0","1","50","0","NaN","0","NaN","2","28.6","0","0","0","0","0","0","1","14.3","0","NaN","0","NaN","0","0","1","14.3","0","0","0","0","0","0","0","0","2","22.2","0","NaN"
"78","Total","18","100","10","100","8","100","0","NaN","8","100","5","100","3","100","2","100","0","NaN","0","NaN","7","100","5","100","5","100","1","100","7","100","0","NaN","0","NaN","3","100","7","100","1","100","4","100","3","100","2","100","9","100","0","NaN"
"79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"80","P15a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"81","Mis Hijos / Hijas","3","42.9","1","50","2","40","0","NaN","2","50","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","1","100","0","0","0","NaN","0","NaN","2","100","0","0","1","100","3","75","0","0","0","NaN","0","0","0","NaN"
"82","Mi Papá / Mamá","2","28.6","0","0","2","40","0","NaN","1","25","0","0","0","0","1","100","0","NaN","0","NaN","2","100","0","NaN","0","0","0","0","2","66.7","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","2","100","0","NaN"
"83","Mi Esposo / Esposa","2","28.6","1","50","1","20","0","NaN","1","25","0","0","1","100","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","0","0","1","33.3","0","NaN","0","NaN","0","0","1","100","0","0","1","25","1","100","0","NaN","0","0","0","NaN"
"84","Otros familiares","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"85","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87","P15b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"88","P15_B_COMPU_Hablar_por_tel_fono","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"89","P15_B_COMPU_Mandar_mensajes","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"90","P15_B_COMPU_Jugar","3","42.9","1","50","2","40","0","NaN","2","50","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","1","100","0","0","0","NaN","0","NaN","2","100","0","0","1","100","3","75","0","0","0","NaN","0","0","0","NaN"
"91","P15_B_COMPU_O_r_m_sica","3","42.9","1","50","2","40","0","NaN","2","50","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","1","100","0","0","0","NaN","0","NaN","2","100","0","0","1","100","3","75","0","0","0","NaN","0","0","0","NaN"
"92","P15_B_COMPU_Buscar__informaci_n","5","71.4","2","100","3","60","0","NaN","4","100","1","100","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","3","75","1","100","2","66.7","0","NaN","0","NaN","2","100","0","0","1","100","4","100","0","0","0","NaN","1","50","0","NaN"
"93","P15_B_COMPU_Tomar_fotos","1","14.3","1","50","0","0","0","NaN","0","0","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","0","0","0","0","1","100","1","25","0","0","0","NaN","0","0","0","NaN"
"94","P15_B_COMPU_Mandar_mails","4","57.1","0","0","4","80","0","NaN","3","75","0","0","0","0","1","100","0","NaN","0","NaN","2","100","0","NaN","1","25","1","100","2","66.7","0","NaN","0","NaN","2","100","0","0","0","0","2","50","0","0","0","NaN","2","100","0","NaN"
"95","P15_B_COMPU_Hacer_pagos","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"96","P15_B_COMPU_Ver__TV","1","14.3","0","0","1","20","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"97","P15_B_COMPU_Ver_pel_culas","3","42.9","1","50","2","40","0","NaN","2","50","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","1","100","0","0","0","NaN","0","NaN","2","100","0","0","1","100","3","75","0","0","0","NaN","0","0","0","NaN"
"98","P15_B_COMPU_Ver_videos","3","42.9","1","50","2","40","0","NaN","2","50","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","50","1","100","0","0","0","NaN","0","NaN","2","100","0","0","1","100","3","75","0","0","0","NaN","0","0","0","NaN"
"99","P15_B_COMPU_Comprar_por_internet","1","14.3","1","50","0","0","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"100","P15_B_COMPU_Banca_en_l_nea","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"101","P15_B_COMPU_Entrar_a_redes_sociales","5","71.4","2","100","3","60","0","NaN","3","75","1","100","1","100","0","0","0","NaN","0","NaN","0","0","0","NaN","4","100","1","100","1","33.3","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","0","0","0","NaN"
"102","P15_B_COMPU_Para_trabajar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"103","P15_B_COMPU_Para_leer","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"104","P15_B_COMPU_Hacer_tareas___trabajos_____dd","6","85.7","2","100","4","80","0","NaN","4","100","1","100","0","0","1","100","0","NaN","0","NaN","2","100","0","NaN","3","75","1","100","3","100","0","NaN","0","NaN","2","100","0","0","1","100","4","100","0","0","0","NaN","2","100","0","NaN"
"105","P15_B_COMPU_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"106","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"108","P15c_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"109","P15_C_COMPU_Por_las_tareas___trabajos","2","28.6","0","0","2","40","0","NaN","2","50","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","1","100","0","0","0","NaN","0","NaN","2","100","0","0","0","0","2","50","0","0","0","NaN","0","0","0","NaN"
"110","P15_C_COMPU_Por_los_juegos","2","28.6","0","0","2","40","0","NaN","2","50","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","1","100","0","0","0","NaN","0","NaN","2","100","0","0","0","0","2","50","0","0","0","NaN","0","0","0","NaN"
"111","P15_C_COMPU_Por_que_solo_tenemos_uno_en_ca","2","28.6","1","50","1","20","0","NaN","1","25","1","100","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","1","100","1","25","0","0","0","NaN","1","50","0","NaN"
"112","P15_C_COMPU_Por_que_son_caros_para_tener_u","2","28.6","1","50","1","20","0","NaN","0","0","1","100","0","0","1","100","0","NaN","0","NaN","1","50","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","1","100","1","25","0","0","0","NaN","1","50","0","NaN"
"113","P15_C_COMPU_Porque_no_tenemos_tel_fono_fij","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"114","P15_C_COMPU_Es_donde_revisamos_las_redes_s","3","42.9","0","0","3","60","0","NaN","1","25","0","0","1","100","1","100","0","NaN","0","NaN","1","50","0","NaN","2","50","0","0","1","33.3","0","NaN","0","NaN","1","50","1","100","0","0","1","25","1","100","0","NaN","1","50","0","NaN"
"115","P15_C_COMPU_No_es_necesario_tener_varios","1","14.3","1","50","0","0","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"116","P15_C_COMPU_Otro__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"117","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"119","P15d_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"120","Muy indispensable","3","42.9","0","0","3","60","0","NaN","3","75","0","0","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","1","25","1","100","1","33.3","0","NaN","0","NaN","2","100","0","0","0","0","2","50","0","0","0","NaN","1","50","0","NaN"
"121","Indispensable","3","42.9","1","50","2","40","0","NaN","0","0","1","100","1","100","1","100","0","NaN","0","NaN","1","50","0","NaN","2","50","0","0","1","33.3","0","NaN","0","NaN","0","0","1","100","1","100","1","25","1","100","0","NaN","1","50","0","NaN"
"122","Da igual","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"123","Poco indispensable","1","14.3","1","50","0","0","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"124","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"125","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"127","P15e_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"128","Nos ponemos de acuerdo /organizamos","5","71.4","0","0","5","100","0","NaN","3","75","0","0","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","2","50","1","100","2","66.7","0","NaN","0","NaN","2","100","1","100","0","0","2","50","1","100","0","NaN","2","100","0","NaN"
"129","Quien lo tome primero es quien lo usa","1","14.3","1","50","0","0","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","1","33.3","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","NaN","0","0","0","NaN"
"130","Yo decido quien lo usa","1","14.3","1","50","0","0","0","NaN","0","0","1","100","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","25","0","0","0","0","0","NaN","0","NaN","0","0","0","0","1","100","1","25","0","0","0","NaN","0","0","0","NaN"
"131","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
